sep=;
Time;cpu/usage_rate.sum;cpu/request.sum;performance.gold.users
2019-08-05T20:01:13.000Z;undefined;null;undefined
2019-08-05T20:01:14.000Z;undefined;null;undefined
2019-08-05T20:01:15.000Z;undefined;250;undefined
2019-08-05T20:01:16.000Z;undefined;null;undefined
2019-08-05T20:01:17.000Z;undefined;null;undefined
2019-08-05T20:01:18.000Z;undefined;null;undefined
2019-08-05T20:01:19.000Z;undefined;null;undefined
2019-08-05T20:01:20.000Z;undefined;null;undefined
2019-08-05T20:01:21.000Z;undefined;null;undefined
2019-08-05T20:01:22.000Z;undefined;null;undefined
2019-08-05T20:01:23.000Z;undefined;null;undefined
2019-08-05T20:01:24.000Z;undefined;null;undefined
2019-08-05T20:01:25.000Z;undefined;null;undefined
2019-08-05T20:01:26.000Z;undefined;null;undefined
2019-08-05T20:01:27.000Z;undefined;null;undefined
2019-08-05T20:01:28.000Z;undefined;null;undefined
2019-08-05T20:01:29.000Z;undefined;null;undefined
2019-08-05T20:01:30.000Z;undefined;250;undefined
2019-08-05T20:01:31.000Z;undefined;null;undefined
2019-08-05T20:01:32.000Z;undefined;null;undefined
2019-08-05T20:01:33.000Z;undefined;null;undefined
2019-08-05T20:01:34.000Z;undefined;null;undefined
2019-08-05T20:01:35.000Z;undefined;null;undefined
2019-08-05T20:01:36.000Z;undefined;null;undefined
2019-08-05T20:01:37.000Z;undefined;null;undefined
2019-08-05T20:01:38.000Z;undefined;null;undefined
2019-08-05T20:01:39.000Z;undefined;null;undefined
2019-08-05T20:01:40.000Z;undefined;null;undefined
2019-08-05T20:01:41.000Z;undefined;null;undefined
2019-08-05T20:01:42.000Z;undefined;null;undefined
2019-08-05T20:01:43.000Z;undefined;null;undefined
2019-08-05T20:01:44.000Z;undefined;null;undefined
2019-08-05T20:01:45.000Z;undefined;250;undefined
2019-08-05T20:01:46.000Z;undefined;null;undefined
2019-08-05T20:01:47.000Z;undefined;null;undefined
2019-08-05T20:01:48.000Z;undefined;null;undefined
2019-08-05T20:01:49.000Z;undefined;null;undefined
2019-08-05T20:01:50.000Z;undefined;null;undefined
2019-08-05T20:01:51.000Z;undefined;null;undefined
2019-08-05T20:01:52.000Z;undefined;null;undefined
2019-08-05T20:01:53.000Z;undefined;null;undefined
2019-08-05T20:01:54.000Z;undefined;null;undefined
2019-08-05T20:01:55.000Z;undefined;null;undefined
2019-08-05T20:01:56.000Z;undefined;null;undefined
2019-08-05T20:01:57.000Z;undefined;null;undefined
2019-08-05T20:01:58.000Z;undefined;null;undefined
2019-08-05T20:01:59.000Z;undefined;null;undefined
2019-08-05T20:02:00.000Z;undefined;500;undefined
2019-08-05T20:02:01.000Z;undefined;null;undefined
2019-08-05T20:02:02.000Z;undefined;null;undefined
2019-08-05T20:02:03.000Z;undefined;null;undefined
2019-08-05T20:02:04.000Z;undefined;null;undefined
2019-08-05T20:02:05.000Z;undefined;null;undefined
2019-08-05T20:02:06.000Z;undefined;null;undefined
2019-08-05T20:02:07.000Z;undefined;null;undefined
2019-08-05T20:02:08.000Z;undefined;null;undefined
2019-08-05T20:02:09.000Z;undefined;null;undefined
2019-08-05T20:02:10.000Z;undefined;null;undefined
2019-08-05T20:02:11.000Z;undefined;null;undefined
2019-08-05T20:02:12.000Z;undefined;null;undefined
2019-08-05T20:02:13.000Z;undefined;null;undefined
2019-08-05T20:02:14.000Z;undefined;null;undefined
2019-08-05T20:02:15.000Z;undefined;500;undefined
2019-08-05T20:02:16.000Z;undefined;null;undefined
2019-08-05T20:02:17.000Z;undefined;null;undefined
2019-08-05T20:02:18.000Z;undefined;null;undefined
