sep=;
Time;cpu/usage_rate.sum;cpu/request.sum;performance.gold.users
2019-08-05T18:05:13.000Z;undefined;null;undefined
2019-08-05T18:05:13.500Z;undefined;null;undefined
2019-08-05T18:05:14.000Z;undefined;null;undefined
2019-08-05T18:05:14.500Z;undefined;null;undefined
2019-08-05T18:05:15.000Z;undefined;751;undefined
2019-08-05T18:05:15.500Z;undefined;null;undefined
2019-08-05T18:05:16.000Z;undefined;null;undefined
2019-08-05T18:05:16.500Z;undefined;null;undefined
2019-08-05T18:05:17.000Z;undefined;null;undefined
2019-08-05T18:05:17.500Z;undefined;null;undefined
2019-08-05T18:05:18.000Z;undefined;null;undefined
2019-08-05T18:05:18.500Z;undefined;null;undefined
2019-08-05T18:05:19.000Z;undefined;null;undefined
2019-08-05T18:05:19.500Z;undefined;null;undefined
2019-08-05T18:05:20.000Z;undefined;null;undefined
2019-08-05T18:05:20.500Z;undefined;null;undefined
2019-08-05T18:05:21.000Z;undefined;null;undefined
2019-08-05T18:05:21.500Z;undefined;null;undefined
2019-08-05T18:05:22.000Z;undefined;null;undefined
2019-08-05T18:05:22.500Z;undefined;null;undefined
2019-08-05T18:05:23.000Z;undefined;null;undefined
2019-08-05T18:05:23.500Z;undefined;null;undefined
2019-08-05T18:05:24.000Z;undefined;null;undefined
2019-08-05T18:05:24.500Z;undefined;null;undefined
2019-08-05T18:05:25.000Z;undefined;null;undefined
2019-08-05T18:05:25.500Z;undefined;null;undefined
2019-08-05T18:05:26.000Z;undefined;null;undefined
2019-08-05T18:05:26.500Z;undefined;null;undefined
2019-08-05T18:05:27.000Z;undefined;null;undefined
2019-08-05T18:05:27.500Z;undefined;null;undefined
2019-08-05T18:05:28.000Z;undefined;null;undefined
2019-08-05T18:05:28.500Z;undefined;null;undefined
2019-08-05T18:05:29.000Z;undefined;null;undefined
2019-08-05T18:05:29.500Z;undefined;null;undefined
2019-08-05T18:05:30.000Z;undefined;751;undefined
2019-08-05T18:05:30.500Z;undefined;null;undefined
2019-08-05T18:05:31.000Z;undefined;null;undefined
2019-08-05T18:05:31.500Z;undefined;null;undefined
2019-08-05T18:05:32.000Z;undefined;null;undefined
2019-08-05T18:05:32.500Z;undefined;null;undefined
